,Employee_ID,Age,Critical_Job_Role,Risk_of_Loss,Impact_of_Loss,Future_Leader,Gender,Generation,Managerial_Employee,Minority,Organization_Tenure_Months,Salary,Employment_Type,Employment_Type_2,High_Potential,TimeInPrevPositionMonth,Current Functional Area,Current Job Level,Current Career Path,Current Performance Rating,Current Region,Current Country,CurCountryLat,CurCountryLon,Promotion within last 3 years,Changed Position within last 2 years,Change in Performance Rating,FunctionalAreaChangeType,JobLevelChangeType,Flight_Risk,age_binned,tenure_binned,salary_binned,Previous Functional Area,Previous Job Level,Previous Career Path,Previous Performance Rating,Previous Country,PrevCountryLat,PrevCountryLon,Previous Region,Previous Functional Area_new,Previous Job Level_new,Previous Career Path_new,Previous Performance Rating_new,Previous Country_new
1070,10880,20,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,40000,Full-Time,Temporary,No,3,Marketing,5 - Senior Expert / Senior Manager,Project / Management,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1071,10924,20,No,Low,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,40000,Full-Time,Temporary,No,3,Sales,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1072,10938,20,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,40000,Full-Time,Temporary,No,3,Marketing,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1073,11190,20,Yes,Low,Low,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,40000,Full-Time,Temporary,No,3,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,APJ,Singapore,1.290475,103.852036,No,No,0 - Not available,External Hire,External Hire,Yes,1,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1343,29139,18,No,Low,Medium,No,Male,Generation Z,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,0,Service,2 - Specialist,Functional,1 - Does Not Meet Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,3 - Decreasing,Cross-Functional Move,Same Level,Yes,1,1,3,Support,2 - Specialist,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,5,1,1,2,17
1344,29140,18,No,Medium,Medium,No,Female,Generation Z,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,0,Service,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,3 - Decreasing,Cross-Functional Move,Same Level,Yes,1,1,3,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,1,1,3,17
1345,29142,18,No,Medium,Medium,No,Female,Generation Z,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,0,Support,3 - Senior,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,3 - Decreasing,Cross-Functional Move,Same Level,Yes,1,1,3,Service,3 - Senior,Functional,5 - Consistently Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,4,2,1,4,17
1346,29145,18,No,Medium,Medium,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,0,Service,5 - Senior Expert / Senior Manager,Project / Management,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,Yes,1,1,3,Support,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,5,4,2,2,17
1347,18088,20,No,Low,Low,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,55,Service,5 - Senior Expert / Senior Manager,Functional,4 - Exceeds Expectations,EMEA,Switzerland,46.798562,8.231974000000001,No,Yes,1 - Increasing,Intra-Functional Move,Promotion,Yes,1,1,3,Service,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Switzerland,46.798562,8.231974000000001,EMEA,4,3,2,2,49
1348,18684,21,No,Medium,High,No,Female,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,52,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Ireland,52.865196,-7.97946,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,1,1,3,Support,3 - Senior,Functional,4 - Exceeds Expectations,Russia,64.686314,97.745306,EMEA,5,2,1,3,39
1349,18973,21,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,52,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,EMEA,Israel,30.876027,35.00152,No,Yes,1 - Increasing,Intra-Functional Move,Demotion,Yes,1,1,3,R&D,3 - Senior,Functional,3 - Meets Expectations,Israel,30.876027,35.00152,EMEA,2,2,1,2,23
1350,19306,21,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,52,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,APJ,Japan,36.574844,139.239418,No,No,0 - Not available,Intra-Functional Move,Promotion,Yes,1,1,3,Service,3 - Senior,Functional,2 - Partially Meets Expectations,Japan,36.574844,139.239418,APJ,4,2,1,1,25
1351,19961,22,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,52,Sales,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,EMEA,Switzerland,46.798562,8.231974000000001,No,Yes,1 - Increasing,Intra-Functional Move,Promotion,Yes,1,1,3,Sales,3 - Senior,Functional,3 - Meets Expectations,Switzerland,46.798562,8.231974000000001,EMEA,3,2,1,2,49
1352,20473,22,No,Low,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,51,Support,3 - Senior,Functional,3 - Meets Expectations,EMEA,Ireland,52.865196,-7.97946,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,1,1,3,Support,3 - Senior,Functional,3 - Meets Expectations,Ireland,52.865196,-7.97946,EMEA,5,2,1,2,22
1353,24781,23,No,Medium,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,48,Marketing,2 - Specialist,Functional,2 - Partially Meets Expectations,EMEA,Netherlands,52.237989,5.534607,No,No,3 - Decreasing,Intra-Functional Move,Same Level,Yes,2,1,3,Marketing,2 - Specialist,Functional,3 - Meets Expectations,Netherlands,52.237989,5.534607,EMEA,1,1,1,2,29
1354,21007,22,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,11,50000,Full-Time,Temporary,No,40,R&D,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Israel,30.876027,35.00152,No,No,0 - Not available,Intra-Functional Move,Demotion,Yes,1,1,3,R&D,4 - Expert / Manager,Project / Management,2 - Partially Meets Expectations,Israel,30.876027,35.00152,EMEA,2,3,2,1,23
1355,21002,22,No,High,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,40,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,3 - Decreasing,Intra-Functional Move,Same Level,Yes,1,1,3,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,3,1,3,20
1356,21691,22,No,Medium,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,33,Support,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,Ireland,52.865196,-7.97946,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,1,1,3,Support,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,Ireland,52.865196,-7.97946,EMEA,5,3,2,3,22
1357,21966,22,No,Low,High,No,Female,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,33,R&D,4 - Expert / Manager,Project / Management,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,Intra-Functional Move,Demotion,Yes,1,1,3,R&D,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,India,22.351115,78.667743,APJ,2,4,2,2,20
1358,22231,22,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,33,Sales,4 - Expert / Manager,Functional,0 - No performance Measurement,APJ,Singapore,1.290475,103.852036,No,No,0 - Not available,Intra-Functional Move,Same Level,Yes,1,1,3,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Singapore,1.290475,103.852036,APJ,3,3,2,2,42
1359,22232,22,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,33,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,Thailand,14.897192,100.83273,No,Yes,1 - Increasing,Intra-Functional Move,Demotion,Yes,1,1,3,Sales,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,Thailand,14.897192,100.83273,APJ,3,3,1,1,51
1360,26057,24,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,24,Support,2 - Specialist,Functional,3 - Meets Expectations,EMEA,France,46.603353999999996,1.888334,No,No,3 - Decreasing,Intra-Functional Move,Same Level,Yes,2,1,3,Support,2 - Specialist,Functional,4 - Exceeds Expectations,France,46.603353999999996,1.888334,EMEA,5,1,1,3,15
1361,26061,24,No,Low,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,24,Support,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,France,46.603353999999996,1.888334,No,Yes,2 - Constant,Intra-Functional Move,Promotion,Yes,2,1,3,Support,3 - Senior,Functional,4 - Exceeds Expectations,France,46.603353999999996,1.888334,EMEA,5,2,1,3,15
1362,26072,24,No,Medium,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,24,R&D,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,2,1,3,R&D,3 - Senior,Functional,3 - Meets Expectations,India,22.351115,78.667743,APJ,2,2,1,2,20
1363,23557,23,Yes,Low,High,Yes,Male,Generation Y,Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,18,R&D,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Israel,30.876027,35.00152,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,2,1,3,R&D,2 - Specialist,Functional,3 - Meets Expectations,Israel,30.876027,35.00152,EMEA,2,1,1,2,23
1364,23560,23,No,Medium,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,18,R&D,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Israel,30.876027,35.00152,No,Yes,2 - Constant,Intra-Functional Move,Same Level,Yes,2,1,3,R&D,2 - Specialist,Functional,3 - Meets Expectations,Israel,30.876027,35.00152,EMEA,2,1,1,2,23
1365,23994,23,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,18,Sales,3 - Senior,Functional,3 - Meets Expectations,EMEA,South Africa,-28.816623999999997,24.991639000000003,No,Yes,2 - Constant,Intra-Functional Move,Demotion,Yes,2,1,3,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,South Africa,-28.816623999999997,24.991639000000003,EMEA,3,3,1,2,45
1366,24534,23,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,15,R&D,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,EMEA,Israel,30.876027,35.00152,No,Yes,1 - Increasing,Intra-Functional Move,Promotion,Yes,2,1,3,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,Israel,30.876027,35.00152,EMEA,2,1,1,3,23
1367,26647,24,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,11,50000,Full-Time,Temporary,Yes,12,R&D,5 - Senior Expert / Senior Manager,Project / Management,5 - Consistently Exceeds Expectations,EMEA,Israel,30.876027,35.00152,No,Yes,1 - Increasing,Intra-Functional Move,Promotion,Yes,2,1,3,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,Israel,30.876027,35.00152,EMEA,2,3,2,3,23
1368,10772,20,Yes,Low,High,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,9,Sales,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,EMEA,Turkey,38.959759000000005,34.924965,No,Yes,2 - Constant,Intra-Functional Move,Promotion,Yes,1,1,3,Sales,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,Turkey,38.959759000000005,34.924965,EMEA,3,3,2,3,52
1369,10310,20,Yes,Medium,High,Yes,Female,Generation Y,Non-Managerial,Non-Minority,8,50000,Full-Time,Temporary,No,5,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,Israel,30.876027,35.00152,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,1,1,3,R&D,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Israel,30.876027,35.00152,EMEA,2,3,2,2,23
1370,10311,20,No,High,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,5,Sales,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,APJ,Thailand,14.897192,100.83273,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,Yes,1,1,3,Sales,2 - Specialist,Functional,4 - Exceeds Expectations,Thailand,14.897192,100.83273,APJ,3,1,1,3,51
1371,12234,20,No,Medium,High,No,Female,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,R&D,2 - Specialist,Functional,0 - No performance Measurement,Americas,Canada,61.066692,-107.991707,No,No,0 - Not available,External Hire,External Hire,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1372,12247,20,No,High,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Marketing,3 - Senior,Functional,4 - Exceeds Expectations,Americas,Canada,61.066692,-107.991707,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1373,12248,20,Yes,Medium,High,Yes,Female,Generation Y,Non-Managerial,Non-Minority,8,50000,Full-Time,Temporary,No,3,Sales,3 - Senior,Functional,0 - No performance Measurement,Americas,Canada,61.066692,-107.991707,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1374,12281,20,Yes,Low,High,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Support,3 - Senior,Functional,4 - Exceeds Expectations,Americas,Canada,61.066692,-107.991707,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1375,12288,20,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,11,50000,Full-Time,Temporary,No,3,R&D,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,External Hire,External Hire,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1376,12304,20,No,Medium,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,R&D,4 - Expert / Manager,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1377,12306,20,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,R&D,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1378,12313,20,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Service,2 - Specialist,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1379,12317,20,No,Low,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Service,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1380,12403,20,No,Medium,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,R&D,2 - Specialist,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,External Hire,External Hire,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1381,12407,20,Yes,High,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Sales,3 - Senior,Functional,3 - Meets Expectations,Americas,Argentina,-34.996496,-64.967282,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1382,12416,20,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Sales,3 - Senior,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,External Hire,External Hire,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1383,12444,20,No,Medium,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Service,5 - Senior Expert / Senior Manager,Functional,3 - Meets Expectations,Americas,Brazil,-10.333333,-53.2,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1384,12457,20,No,Low,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Service,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1385,12498,20,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Service,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,Americas,Mexico,19.432601000000002,-99.133342,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1386,12506,20,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,R&D,3 - Senior,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1387,12512,20,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,11,50000,Full-Time,Temporary,Yes,3,Sales,4 - Expert / Manager,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1388,12525,20,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Support,2 - Specialist,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1389,10818,20,No,Medium,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Support,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1390,10827,20,No,Low,Low,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1391,10832,20,No,High,High,No,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Service,3 - Senior,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1392,10841,20,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,Yes,3,Marketing,4 - Expert / Manager,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1393,10871,20,No,Low,High,No,Female,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,Sales,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1394,10926,20,Yes,Low,High,Yes,Male,Generation Y,Managerial,Non-Minority,2,50000,Full-Time,Temporary,No,3,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
